user_id,audio_id,score
6787a5aeb6de5685cf6da19b,678d415466775883717f1860,1.0
6787a5aeb6de5685cf6da19b,678d416566775883717f19a2,1.0
6787a5aeb6de5685cf6da19b,678d41a566775883717f1e3d,1.0
6787a5aeb6de5685cf6da19b,678d41b666775883717f1f51,1.0
6787a5aeb6de5685cf6da19b,678d41c466775883717f204e,1.0
6787a5aeb6de5685cf6da19b,678d41ce66775883717f20ef,1.0
6787a5aeb6de5685cf6da19b,678d41e166775883717f221a,1.0
6787a5aeb6de5685cf6da19b,678d41e866775883717f228d,1.0
6787a5aeb6de5685cf6da19b,678d41f966775883717f23a1,5.0
6787a5aeb6de5685cf6da19b,678d41fd66775883717f23e6,1.0
6787a5aeb6de5685cf6da19b,678d421d66775883717f25e0,1.0
6787a5aeb6de5685cf6da19b,678d426766775883717f2a19,1.0
6787a5aeb6de5685cf6da19b,678d427a66775883717f2b44,1.0
6787a5aeb6de5685cf6da19b,678d429166775883717f2cb4,5.0
6787a5aeb6de5685cf6da19b,678d42a366775883717f2ddf,5.0
6787a5aeb6de5685cf6da19b,678d42a966775883717f2e24,1.0
6787a5aeb6de5685cf6da19b,678d42dc66775883717f3104,1.0
6787a5aeb6de5685cf6da19b,678d42fb66775883717f32e7,1.0
6787a5aeb6de5685cf6da19b,678d42fe66775883717f3315,1.0
6787a5aeb6de5685cf6da19b,678d433066775883717f367f,1.0
6787a5aeb6de5685cf6da19b,678d435066775883717f3890,1.0
6787a5aeb6de5685cf6da19b,678d436766775883717f3a17,1.0
6787a5aeb6de5685cf6da19b,678d436c66775883717f3a5c,1.0
6787a5aeb6de5685cf6da19b,678d43a466775883717f3dc6,1.0
6787a5aeb6de5685cf6da19b,678d43a966775883717f3e0b,1.0
6787a5aeb6de5685cf6da19b,678d43d766775883717f4102,1.0
6787a5aeb6de5685cf6da19b,678d43e866775883717f4216,5.0
6787a5aeb6de5685cf6da19b,678d43ff66775883717f4386,1.0
6787a5aeb6de5685cf6da19b,678d442666775883717f4621,1.0
6787a5aeb6de5685cf6da19b,678d443666775883717f474c,1.0
6787a5aeb6de5685cf6da19b,678d445366775883717f495d,1.0
6787a5aeb6de5685cf6da19b,678d446e66775883717f4b40,1.0
6787a5aeb6de5685cf6da19b,678d447666775883717f4bb3,1.0
6787a5aeb6de5685cf6da19b,678d44b666775883717f4fec,5.0
6787a5aeb6de5685cf6da19b,678d44be66775883717f5076,1.0
6787a5aeb6de5685cf6da19b,678d44ca66775883717f5145,1.0
6787a5aeb6de5685cf6da19b,678d44f166775883717f53c9,5.0
6787a5aeb6de5685cf6da19b,678d452866775883717f574a,5.0
6787a5aeb6de5685cf6da19b,678d453666775883717f5830,1.0
6787a5aeb6de5685cf6da19b,678d453d66775883717f58ba,1.0
6787a5aeb6de5685cf6da19b,678d454666775883717f595b,1.0
6787a5aeb6de5685cf6da19b,678d455c66775883717f5ae2,1.0
6787a5aeb6de5685cf6da19b,678d456466775883717f5b6c,1.0
6787a5aeb6de5685cf6da19b,678d457166775883717f5c52,1.0
6787a5aeb6de5685cf6da19b,678d457466775883717f5c97,1.0
6787a5aeb6de5685cf6da19b,678d458366775883717f5d94,1.0
6787a5aeb6de5685cf6da19b,678d459c66775883717f5f60,1.0
6787a5aeb6de5685cf6da19b,678d45db66775883717f63c7,1.0
6787a5aeb6de5685cf6da19b,678d45e466775883717f6468,1.0
6787a5aeb6de5685cf6da19b,678d45e766775883717f64ad,1.0
6787a5aeb6de5685cf6da19b,678d45e966775883717f64c4,1.0
6787a5aeb6de5685cf6da19b,678d45ea66775883717f64db,1.0
6787a5aeb6de5685cf6da19b,678dcdcc66775883717f6e46,1.0
6787a5aeb6de5685cf6da19b,678dd7bf66775883717f8f14,1.0
6787a5aeb6de5685cf6da19b,678dd7c766775883717f8f2b,1.0
6787a5aeb6de5685cf6da19b,678dd7cd66775883717f8f42,1.0
6787a5aeb6de5685cf6da19b,678dd7d266775883717f8f59,1.0
6787a5aeb6de5685cf6da19b,678e15c2f39856f15234fbc2,1.0
6787a5aeb6de5685cf6da19b,678e15f2f39856f15234fe18,1.0
6787a5aeb6de5685cf6da19b,678e1603f39856f15234fecd,1.0
6787a5aeb6de5685cf6da19b,678e1607f39856f15234ff05,1.0
6787a5aeb6de5685cf6da19b,678e1610f39856f15234ff6a,1.0
6787a5aeb6de5685cf6da19b,678e1614f39856f15234ff98,1.0
6787a5aeb6de5685cf6da19b,678e1648f39856f152350233,1.0
6787a5aeb6de5685cf6da19b,678e1663f39856f152350302,1.0
6787a5aeb6de5685cf6da19b,678e166ff39856f15235038c,1.0
6787a5aeb6de5685cf6da19b,678e169df39856f1523505cb,1.0
6787a5aeb6de5685cf6da19b,678e16a1f39856f1523505f9,1.0
6787a5aeb6de5685cf6da19b,678e16c6f39856f1523507e1,1.0
6787a5aeb6de5685cf6da19b,678e16daf39856f152350899,1.0
6787a5aeb6de5685cf6da19b,678e1712f39856f152350b84,1.0
6787a5aeb6de5685cf6da19b,678e172cf39856f152350c98,1.0
6787a5aeb6de5685cf6da19b,678e1757f39856f152350ec0,1.0
6787a5aeb6de5685cf6da19b,678e17a6f39856f1523512cb,1.0
6787a5aeb6de5685cf6da19b,678e17b3f39856f152351383,1.0
6787a5aeb6de5685cf6da19b,678e17c2f39856f15235143b,1.0
6787a5aeb6de5685cf6da19b,678e17c4f39856f152351452,1.0
6787a5aeb6de5685cf6da19b,678e17d1f39856f1523514f3,1.0
6787a5aeb6de5685cf6da19b,678e17f2f39856f152351695,1.0
6787a5aeb6de5685cf6da19b,678e17f6f39856f1523516c9,1.0
6787a5aeb6de5685cf6da19b,678e1820f39856f1523518b1,1.0
6787a5aeb6de5685cf6da19b,678e182af39856f15235193b,1.0
6787a5aeb6de5685cf6da19b,678e187ef39856f152351d74,5.0
6787a5aeb6de5685cf6da19b,678e18a7f39856f152351fdd,1.0
6787a5aeb6de5685cf6da19b,678e18d2f39856f1523521f3,1.0
6787a5aeb6de5685cf6da19b,678e18e7f39856f152352307,1.0
6787a5aeb6de5685cf6da19b,678e18f9f39856f152352404,1.0
6787a5aeb6de5685cf6da19b,678e190bf39856f152352501,1.0
6787a5aeb6de5685cf6da19b,678e1929f39856f15235265a,1.0
6787a5aeb6de5685cf6da19b,678e19acf39856f152352d33,1.0
6787a5aeb6de5685cf6da19b,678e19bdf39856f152352e3e,1.0
6787a5aeb6de5685cf6da19b,678e19d1f39856f152352f69,1.0
6787a5aeb6de5685cf6da19b,678e19dff39856f152353038,1.0
6787a5aeb6de5685cf6da19b,678e19f8f39856f152353191,1.0
6787a5aeb6de5685cf6da19b,678e19fef39856f1523531d6,1.0
6787a5aeb6de5685cf6da19b,678e1a3cf39856f152353598,5.0
6787a5aeb6de5685cf6da19b,678e1c48f39856f152353942,5.0
6787a5aeb6de5685cf6da19b,678e1c63f39856f152353ab2,1.0
6787a5aeb6de5685cf6da19b,678e1c72f39856f152353b81,5.0
6787a5aeb6de5685cf6da19b,678e1c7df39856f152353c22,1.0
6787a5aeb6de5685cf6da19b,678e1c91f39856f152353d1f,1.0
6787a5aeb6de5685cf6da19b,678e1cb8f39856f152353f47,1.0
6787a5aeb6de5685cf6da19b,678e1cc4f39856f152353fff,1.0
6787a5aeb6de5685cf6da19b,678e1cc5f39856f152354016,1.0
6787a5aeb6de5685cf6da19b,678e1ccff39856f1523540a0,1.0
6787a5aeb6de5685cf6da19b,678e1ce1f39856f1523541cb,1.0
6787a5aeb6de5685cf6da19b,678e1cf9f39856f15235433b,1.0
6787a5aeb6de5685cf6da19b,678e1d0cf39856f152354466,1.0
6787a5aeb6de5685cf6da19b,678e1d33f39856f152354705,1.0
6787a5aeb6de5685cf6da19b,678e1d39f39856f152354782,1.0
6787a5aeb6de5685cf6da19b,678e1d49f39856f15235480c,1.0
6787a5aeb6de5685cf6da19b,678e1d4cf39856f15235483a,1.0
6787a5aeb6de5685cf6da19b,678e1d51f39856f15235487f,1.0
6787a5aeb6de5685cf6da19b,678e1d52f39856f152354896,1.0
6787a5aeb6de5685cf6da19b,678e1d7ef39856f152354b48,1.0
6787a5aeb6de5685cf6da19b,678e1d9ff39856f152354d20,1.0
6787a5aeb6de5685cf6da19b,678e1db4f39856f152354e91,1.0
6787a5aeb6de5685cf6da19b,678e1db8f39856f152354ee0,1.0
6787a5aeb6de5685cf6da19b,678e1dcef39856f152355030,1.0
6787a5aeb6de5685cf6da19b,678e1ddbf39856f152355116,1.0
6787a5aeb6de5685cf6da19b,678e1de7f39856f1523551ce,1.0
6787a5aeb6de5685cf6da19b,678e1e00f39856f152355355,1.0
6787a5aeb6de5685cf6da19b,678e1e3bf39856f15235567a,1.0
6787a5aeb6de5685cf6da19b,678e1e46f39856f152355704,1.0
6787a5aeb6de5685cf6da19b,678e1e7ff39856f1523559e4,1.0
6787a5aeb6de5685cf6da19b,678e1ec9f39856f152355df9,1.0
6787a5aeb6de5685cf6da19b,678e1ecef39856f152355e3e,1.0
6787a5aeb6de5685cf6da19b,678e1ed3f39856f152355e83,1.0
6787a5aeb6de5685cf6da19b,678e1ed6f39856f152355eb6,1.0
6787a5aeb6de5685cf6da19b,678e1edbf39856f152355f00,1.0
6787a5aeb6de5685cf6da19b,678e1efaf39856f15235609a,1.0
6787a5aeb6de5685cf6da19b,678e1f12f39856f1523561ca,1.0
6787a5aeb6de5685cf6da19b,678e1f86f39856f1523567e6,1.0
6787a5aeb6de5685cf6da19b,678e1f9af39856f152356911,1.0
6787a5aeb6de5685cf6da19b,678e1fe1f39856f152356cee,1.0
6787a5aeb6de5685cf6da19b,678e1ff3f39856f152356deb,1.0
6787a5aeb6de5685cf6da19b,678e1ffef39856f152356ea6,1.0
6787a5aeb6de5685cf6da19b,678e2000f39856f152356ebd,1.0
6787a5aeb6de5685cf6da19b,678e2020f39856f15235709d,1.0
6787a5aeb6de5685cf6da19b,678e2034f39856f1523571c4,1.0
6787a5aeb6de5685cf6da19b,678e2041f39856f152357281,1.0
6787a5aeb6de5685cf6da19b,678e206af39856f152357497,1.0
6787a5aeb6de5685cf6da19b,678e2092f39856f152357691,1.0
6787a5aeb6de5685cf6da19b,678e20b7f39856f152357879,1.0
6787a5aeb6de5685cf6da19b,678e20b8f39856f152357890,1.0
6787a5aeb6de5685cf6da19b,678e20d2f39856f1523579d6,1.0
6787a5aeb6de5685cf6da19b,678e20dcf39856f152357a69,1.0
6787a5aeb6de5685cf6da19b,678e20e7f39856f152357b14,5.0
6787a5aeb6de5685cf6da19b,678e2100f39856f152357c8d,1.0
6787a5aeb6de5685cf6da19b,678e2107f39856f152357ce9,1.0
6787a5aeb6de5685cf6da19b,678e211bf39856f152357e0b,1.0
6787a5aeb6de5685cf6da19b,678e213df39856f152357fe5,1.0
6787a5aeb6de5685cf6da19b,678e2149f39856f152358086,1.0
6787a5aeb6de5685cf6da19b,678e214af39856f15235809d,1.0
6787a5aeb6de5685cf6da19b,678e2159f39856f152358155,1.0
6787a5aeb6de5685cf6da19b,678e2161f39856f1523581c8,1.0
6787a5aeb6de5685cf6da19b,678e2165f39856f1523581f6,1.0
6787a5aeb6de5685cf6da19b,678e216af39856f15235823b,1.0
6787a5aeb6de5685cf6da19b,678e217af39856f152358334,1.0
6787a5aeb6de5685cf6da19b,678e21a0f39856f152358545,1.0
6787a5aeb6de5685cf6da19b,678e220ff39856f152358b2b,1.0
6787a5aeb6de5685cf6da19b,678e2211f39856f152358b46,1.0
6787a5aeb6de5685cf6da19b,678e2212f39856f152358b5d,1.0
6787a5aeb6de5685cf6da19b,678e2214f39856f152358b74,1.0
6787a5aeb6de5685cf6da19b,678e2216f39856f152358b8b,1.0
6787a5aeb6de5685cf6da19b,678e2217f39856f152358ba2,1.0
6787a5aeb6de5685cf6da19b,678e2219f39856f152358bb9,1.0
6787a5aeb6de5685cf6da19b,678e221af39856f152358bd0,1.0
6787a5aeb6de5685cf6da19b,678e221cf39856f152358be7,1.0
6787a5aeb6de5685cf6da19b,678e221df39856f152358bfe,1.0
6787a5aeb6de5685cf6da19b,678e3203f39856f15235993a,1.0
6787a5aeb6de5685cf6da19b,678e320bf39856f1523599ad,1.0
6787a5aeb6de5685cf6da19b,678e3212f39856f152359a09,5.0
6787a5aeb6de5685cf6da19b,678e321bf39856f152359a93,1.0
6787a5aeb6de5685cf6da19b,678e3282f39856f15235a0f4,1.0
6787a5aeb6de5685cf6da19b,678e3286f39856f15235a122,1.0
6787a5aeb6de5685cf6da19b,678e32d6f39856f15235a63b,1.0
6787a5aeb6de5685cf6da19b,678e32ecf39856f15235a794,1.0
6787a5aeb6de5685cf6da19b,678e3306f39856f15235a904,1.0
6787a5aeb6de5685cf6da19b,678e332af39856f15235ab15,1.0
6787a5aeb6de5685cf6da19b,678e33aaf39856f15235b2a1,1.0
6787a5aeb6de5685cf6da19b,678e33bcf39856f15235b39e,5.0
6787a5aeb6de5685cf6da19b,678e33c4f39856f15235b411,1.0
6787a5aeb6de5685cf6da19b,678e407fa8ae2c5d02101a0a,1.0
6787a5aeb6de5685cf6da19b,678e408ba8ae2c5d02101ac2,1.0
6787a5aeb6de5685cf6da19b,678e408da8ae2c5d02101ad9,1.0
6787a5aeb6de5685cf6da19b,678e408ea8ae2c5d02101af0,1.0
6787a5aeb6de5685cf6da19b,679443e5e65df45dd6051073,1.0
6787a5aeb6de5685cf6da19b,67944426e65df45dd6051211,1.0
6787a5aeb6de5685cf6da19b,67953c5e05e5f89c45979bb9,1.0
6787a5aeb6de5685cf6da19b,67953c8305e5f89c45979db4,1.0
6787a5aeb6de5685cf6da19b,67953d6405e5f89c4597a654,1.0
6787a5aeb6de5685cf6da19b,67953d9905e5f89c4597a87c,5.0
6787a5aeb6de5685cf6da19b,67953dc905e5f89c4597aaa4,1.0
6787a5aeb6de5685cf6da19b,67953e2005e5f89c4597ae53,1.0
6787a5aeb6de5685cf6da19b,67953e4405e5f89c4597afac,1.0
6787a5aeb6de5685cf6da19b,67953e4d05e5f89c4597b008,1.0
6787a5aeb6de5685cf6da19b,67953ec805e5f89c4597b4cb,1.0
6787a5aeb6de5685cf6da19b,6795452905e5f89c4597c0c7,1.0
6787a5aeb6de5685cf6da19b,67961e0d12bc2f4623187f3b,1.0
6787a5aeb6de5685cf6da19b,6796201912bc2f4623188757,1.0
6787a5aeb6de5685cf6da19b,67962a1512bc2f462318b2a0,1.0
6787a5aeb6de5685cf6da19b,6796361812bc2f462318bec1,5.0
6787a5aeb6de5685cf6da19b,679648d012bc2f462318d15a,1.0
6787a5aeb6de5685cf6da19b,679648d312bc2f462318d171,1.0
6787a5aeb6de5685cf6da19b,679648d512bc2f462318d188,1.0
6787a5aeb6de5685cf6da19b,679685a112bc2f462318e593,1.0
6787a5aeb6de5685cf6da19b,679685ac12bc2f462318e5c2,1.0
6787a5aeb6de5685cf6da19b,679685b412bc2f462318e5e7,1.0
6787a5aeb6de5685cf6da19b,679685b912bc2f462318e5fe,1.0
6787a5aeb6de5685cf6da19b,67968a2812bc2f462318f094,1.0
6787a5aeb6de5685cf6da19b,67968b1512bc2f462318f481,1.0
6787a5aeb6de5685cf6da19b,67968b1a12bc2f462318f498,1.0
6787a5aeb6de5685cf6da19b,67968b2012bc2f462318f4af,1.0
6787a5aeb6de5685cf6da19b,67980f05d05e75fa7b2f672f,5.0
6787a5aeb6de5685cf6da19b,67980f95d05e75fa7b2f678f,5.0
6787a5aeb6de5685cf6da19b,67981046d05e75fa7b2f6830,5.0
6787a5aeb6de5685cf6da19b,679cffc705a1d9b38bbdc956,5.0
678e867b9fe1d22e8f6a44f2,67893e7913537f4d2049d54e,1.0
678e867b9fe1d22e8f6a44f2,67898dd113537f4d2049edd2,5.0
678e867b9fe1d22e8f6a44f2,678bd73413537f4d204a1be3,5.0
678e867b9fe1d22e8f6a44f2,678bd75713537f4d204a1e0b,1.0
678e867b9fe1d22e8f6a44f2,678bd8db13537f4d204a340e,1.0
678e867b9fe1d22e8f6a44f2,678bf61af5489fb0e0250e51,1.0
678e867b9fe1d22e8f6a44f2,678bf647f5489fb0e02511d8,1.0
678e867b9fe1d22e8f6a44f2,678bf694f5489fb0e02517d9,1.0
678e867b9fe1d22e8f6a44f2,678bf6a5f5489fb0e02518c2,1.0
678e867b9fe1d22e8f6a44f2,678bf6daf5489fb0e0251c64,1.0
678e867b9fe1d22e8f6a44f2,678bf726f5489fb0e02521df,1.0
678e867b9fe1d22e8f6a44f2,678bf76cf5489fb0e02526e7,5.0
678e867b9fe1d22e8f6a44f2,678bf7ecf5489fb0e0253028,5.0
678e867b9fe1d22e8f6a44f2,678bf81cf5489fb0e0253364,5.0
678e867b9fe1d22e8f6a44f2,678bf825f5489fb0e02533ee,1.0
678e867b9fe1d22e8f6a44f2,678bf82ef5489fb0e025348f,5.0
678e867b9fe1d22e8f6a44f2,678bfdbcf5489fb0e0253ea9,1.0
678e867b9fe1d22e8f6a44f2,678d3fe666775883717f01b2,1.0
678e867b9fe1d22e8f6a44f2,678d406866775883717f0976,1.0
678e867b9fe1d22e8f6a44f2,678d407766775883717f0a45,5.0
678e867b9fe1d22e8f6a44f2,678d40c166775883717f0e50,1.0
678e867b9fe1d22e8f6a44f2,678d40db66775883717f0fd7,1.0
678e867b9fe1d22e8f6a44f2,678d410766775883717f12ce,1.0
678e867b9fe1d22e8f6a44f2,678d417f66775883717f1b85,1.0
678e867b9fe1d22e8f6a44f2,678d41d066775883717f2106,1.0
678e867b9fe1d22e8f6a44f2,678d436166775883717f39a4,1.0
678e867b9fe1d22e8f6a44f2,678d438366775883717f3bb5,1.0
678e867b9fe1d22e8f6a44f2,678d43c266775883717f3f92,1.0
678e867b9fe1d22e8f6a44f2,678d43e866775883717f4216,5.0
678e867b9fe1d22e8f6a44f2,678d44c366775883717f50d2,1.0
678e867b9fe1d22e8f6a44f2,678dd7bb66775883717f8efd,1.0
678e867b9fe1d22e8f6a44f2,678e1640f39856f1523501d7,1.0
678e867b9fe1d22e8f6a44f2,678e1713f39856f152350b9b,1.0
678e867b9fe1d22e8f6a44f2,678e179df39856f152351258,1.0
678e867b9fe1d22e8f6a44f2,678e17f0f39856f15235167a,5.0
678e867b9fe1d22e8f6a44f2,678e180cf39856f1523517e2,1.0
678e867b9fe1d22e8f6a44f2,678e19c0f39856f152352e6c,5.0
678e867b9fe1d22e8f6a44f2,678e1cacf39856f152353ea6,1.0
678e867b9fe1d22e8f6a44f2,678e1caef39856f152353ebd,1.0
678e867b9fe1d22e8f6a44f2,678e1caff39856f152353ed4,1.0
678e867b9fe1d22e8f6a44f2,678e1cc0f39856f152353fd1,1.0
678e867b9fe1d22e8f6a44f2,678e1cd0f39856f1523540ce,1.0
678e867b9fe1d22e8f6a44f2,678e1d02f39856f1523543c5,1.0
678e867b9fe1d22e8f6a44f2,678e1d18f39856f152354535,1.0
678e867b9fe1d22e8f6a44f2,678e1d2ff39856f1523546cd,1.0
678e867b9fe1d22e8f6a44f2,678e1d51f39856f15235487f,5.0
678e867b9fe1d22e8f6a44f2,678e1dcdf39856f152355019,5.0
678e867b9fe1d22e8f6a44f2,678e1e79f39856f15235599f,1.0
678e867b9fe1d22e8f6a44f2,678e1f28f39856f15235630c,1.0
678e867b9fe1d22e8f6a44f2,678e1f3df39856f15235644e,1.0
678e867b9fe1d22e8f6a44f2,678e1f43f39856f1523564aa,1.0
678e867b9fe1d22e8f6a44f2,678e1f49f39856f152356506,1.0
678e867b9fe1d22e8f6a44f2,678e200ff39856f152356f78,1.0
678e867b9fe1d22e8f6a44f2,678e2077f39856f15235754f,1.0
678e867b9fe1d22e8f6a44f2,678e219ef39856f15235852e,1.0
678e867b9fe1d22e8f6a44f2,678e21e3f39856f1523588cf,1.0
678e867b9fe1d22e8f6a44f2,678e220af39856f152358ae0,1.0
678e867b9fe1d22e8f6a44f2,678e320df39856f1523599c4,5.0
678e867b9fe1d22e8f6a44f2,678e3274f39856f15235a00e,1.0
678e867b9fe1d22e8f6a44f2,678e3298f39856f15235a236,1.0
678e867b9fe1d22e8f6a44f2,678e32b9f39856f15235a430,1.0
678e867b9fe1d22e8f6a44f2,678e32f6f39856f15235a81e,1.0
678e867b9fe1d22e8f6a44f2,678e3332f39856f15235ab88,1.0
678e867b9fe1d22e8f6a44f2,678e408aa8ae2c5d02101aab,1.0
678e867b9fe1d22e8f6a44f2,6793dd75e65df45dd6050562,1.0
678e867b9fe1d22e8f6a44f2,6793dd77e65df45dd6050579,1.0
678e867b9fe1d22e8f6a44f2,6793dd7fe65df45dd60505b7,1.0
678e867b9fe1d22e8f6a44f2,67953e1805e5f89c4597adf7,1.0
678f77499fe1d22e8f6a5179,67898d5213537f4d2049e9d1,1.0
67909870e65df45dd604beda,67893e8913537f4d2049d64b,1.0
67909870e65df45dd604beda,67893e9413537f4d2049d6a7,1.0
67909870e65df45dd604beda,67893e9613537f4d2049d6be,1.0
67909870e65df45dd604beda,678985be13537f4d2049db50,1.0
67909870e65df45dd604beda,678985ec13537f4d2049dc7b,1.0
67909870e65df45dd604beda,6789865c13537f4d2049df44,1.0
67909870e65df45dd604beda,678986ac13537f4d2049e0e2,1.0
67909870e65df45dd604beda,6789870413537f4d2049e33e,5.0
67909870e65df45dd604beda,6789871813537f4d2049e3c8,1.0
67909870e65df45dd604beda,678991bc13537f4d2049f036,1.0
67909870e65df45dd604beda,6789a46413537f4d2049f989,1.0
67909870e65df45dd604beda,6789a49313537f4d2049fa58,5.0
67909870e65df45dd604beda,6789a4eb13537f4d2049fbdf,1.0
67909870e65df45dd604beda,6789a4f113537f4d2049fbf6,1.0
67909870e65df45dd604beda,678a51c813537f4d204a0870,1.0
67909870e65df45dd604beda,678bd6de13537f4d204a1793,1.0
67909870e65df45dd604beda,678bd70913537f4d204a19d2,1.0
67909870e65df45dd604beda,678bd76913537f4d204a1ec3,1.0
67909870e65df45dd604beda,678bd76a13537f4d204a1eda,1.0
67909870e65df45dd604beda,678bd79013537f4d204a2147,1.0
67909870e65df45dd604beda,678bd7da13537f4d204a2569,1.0
67909870e65df45dd604beda,678bd81913537f4d204a28ea,1.0
67909870e65df45dd604beda,678bd81f13537f4d204a2946,1.0
67909870e65df45dd604beda,678bd82c13537f4d204a2a15,1.0
67909870e65df45dd604beda,678bd83213537f4d204a2a88,1.0
